Gene,Gene_name,TA_sites_interior,Gene_length,Mean_counts_5p_10pct,Mean_counts_3p_25pct,Mean_counts_interior,Insertion_index,Fraction_zeros,Fraction_above_thresh,Median_counts,Upper25,Lower25,Zeros_interval,TraDIS,Keio
1739,hprS,61.0,1358,16.666666666666668,15.74074074074074,7.491803278688525,0.0084873720161872,0.5901639344262295,0.3442622950819672,0.0,11.0,0.0,0.0983606557377049,Nonessential,Nonessential
1740,hprR,30.0,782,17.4,32.2,34.833333333333336,0.0685290838743524,0.2333333333333333,0.6333333333333333,16.0,53.75,3.0,0.0333333333333333,Nonessential,Nonessential
1741,hiuH,14.0,413,6.0,11.818181818181818,11.071428571428571,0.0412420509272809,0.5,0.3571428571428571,0.5,10.0,0.0,0.1428571428571428,Nonessential,Nonessential
1742,msrP,25.0,1004,24.0,33.666666666666664,59.36,0.090959239963224,0.16,0.76,40.0,97.0,23.0,0.08,Nonessential,Nonessential
1743,msrQ,24.0,635,0.0,54.785714285714285,28.875,0.0699576014536644,0.0416666666666666,0.875,18.0,35.75,9.75,0.0416666666666666,Nonessential,Nonessential
1744,zinT,28.0,671,30.0,6.666666666666667,5.642857142857143,0.0129378817903408,0.6071428571428571,0.25,0.0,5.25,0.0,0.1428571428571428,Nonessential,Nonessential
1745,yodB,24.0,530,0.6666666666666666,22.181818181818183,40.083333333333336,0.1163522012578616,0.2083333333333333,0.7083333333333334,27.0,70.25,3.5,0.0833333333333333,Nonessential,Nonessential
1746,mtfA,22.0,797,60.333333333333336,32.75,32.40909090909091,0.0625597739775907,0.2272727272727272,0.7727272727272727,24.5,54.5,8.75,0.0454545454545454,Nonessential,Nonessential
1747,yeeJ,212.0,7103,46.47058823529412,81.72815533980582,80.47169811320755,0.0174296230440458,0.1698113207547169,0.7783018867924528,37.0,106.0,10.75,0.0141509433962264,Nonessential,Nonessential
1748,shiA,39.0,1316,53.2,55.85714285714285,46.66666666666666,0.0545553737043098,0.1025641025641025,0.8461538461538461,41.0,61.5,17.5,0.0256410256410256,Nonessential,Nonessential
1749,amn,42.0,1454,91.0,41.81818181818182,82.4047619047619,0.0871915796262426,0.0476190476190476,0.8571428571428571,55.0,114.5,11.0,0.0238095238095238,Nonessential,Nonessential
1750,yeeN,30.0,716,4.666666666666667,1.0,5.9,0.012677266867211,0.6,0.2333333333333333,0.0,4.5,0.0,0.1666666666666666,Nonessential,Nonessential
1751,yeeO,55.0,1454,66.16666666666667,36.73333333333333,28.327272727272728,0.0299727782533834,0.1454545454545454,0.6545454545454545,10.0,39.0,2.0,0.0363636363636363,Nonessential,Nonessential
1752,cbl,28.0,950,62.0,72.54545454545455,66.89285714285714,0.1083285135916714,0.1428571428571428,0.7857142857142857,43.0,107.5,10.0,0.0714285714285714,Nonessential,Nonessential
1753,nac,27.0,917,28.0,57.4,34.25925925925926,0.0574771567137979,0.1481481481481481,0.7407407407407407,23.0,65.0,6.0,0.037037037037037,Nonessential,Nonessential
1754,erfK,34.0,935,53.71428571428572,33.142857142857146,69.73529411764706,0.1147433880997894,0.1176470588235294,0.7941176470588235,34.0,77.5,12.25,0.0294117647058823,Nonessential,Nonessential
1755,cobT,28.0,1079,45.5,54.25,86.03571428571429,0.1226715823564757,0.1071428571428571,0.8571428571428571,48.5,89.25,17.0,0.0357142857142857,Nonessential,Nonessential
1756,cobS,18.0,743,11.0,60.7,62.888888888888886,0.1302182190472903,0.2222222222222222,0.6666666666666666,28.0,74.75,1.0,0.1111111111111111,Nonessential,Nonessential
1757,cobU,16.0,542,0.0,123.8,70.1875,0.1992265114958842,0.125,0.75,33.0,90.0,12.0,0.0625,Nonessential,Nonessential
1758,FJKNNBLA_01952,5.0,407,126.0,96.6,73.4,0.2774522774522774,0.4,0.6,28.0,105.0,0.0,0.4,NA,NA
1759,FJKNNBLA_01953,12.0,401,181.0,45.6,105.08333333333331,0.4031587697423108,0.0,0.8333333333333334,73.5,162.25,35.75,0.0,NA,NA
1760,yeeX,5.0,329,116.0,32.0,78.4,0.3666121112929623,0.0,1.0,83.0,106.0,57.0,0.0,Nonessential,Nonessential
1761,yeeA,33.0,1058,32.333333333333336,125.3,43.93939393939394,0.0638932586002529,0.2121212121212121,0.7272727272727273,28.0,56.0,2.0,0.0606060606060606,Nonessential,Nonessential
1762,sbmC,16.0,473,90.75,49.833333333333336,70.3125,0.2286957228817694,0.125,0.8125,50.0,83.0,18.75,0.125,Nonessential,Nonessential
1763,dacD,37.0,1166,8.25,43.52941176470589,77.70270270270271,0.1025236874293478,0.1621621621621621,0.7837837837837838,33.0,88.0,8.0,0.027027027027027,Nonessential,Nonessential
1764,sbcB,53.0,1427,28.6,56.92857142857143,58.18867924528302,0.0627337386073883,0.1698113207547169,0.7547169811320755,31.0,85.0,6.0,0.0377358490566037,Nonessential,Nonessential
1765,yeeD,2.0,227,0.0,31.0,137.0,0.928498813961369,0.0,1.0,137.0,166.5,107.5,0.0,Nonessential,Nonessential
1766,yeeE,29.0,1004,80.8,80.1,83.27586206896552,0.1276062857324019,0.1034482758620689,0.7586206896551724,48.0,143.0,8.0,0.0344827586206896,Nonessential,Nonessential
1767,plaP,38.0,1358,81.1,16.25,62.44736842105263,0.0707458575065737,0.2631578947368421,0.6578947368421053,29.0,107.25,0.25,0.0526315789473684,Nonessential,Nonessential
1768,yeeY,26.0,950,26.0,23.11111111111111,48.38461538461539,0.0783556524447212,0.1153846153846153,0.7692307692307693,24.0,46.25,7.0,0.0384615384615384,Unclear,Nonessential
1769,yeeZ,27.0,824,1.0,102.71428571428572,60.77777777777778,0.1134760600780018,0.074074074074074,0.8888888888888888,37.0,95.5,14.0,0.037037037037037,Nonessential,Nonessential
1770,hisG,20.0,899,19.83333333333333,78.0,49.75,0.0851373320783776,0.1,0.85,38.5,75.75,19.5,0.05,Nonessential,Nonessential
1771,hisD,29.0,1304,81.25,60.5,68.34482758620689,0.0806333501488991,0.3103448275862069,0.6206896551724138,46.0,110.0,0.0,0.1034482758620689,Nonessential,Nonessential
1772,hisC,23.0,1070,17.6,46.46153846153846,76.21739130434783,0.1095864720407589,0.0869565217391304,0.782608695652174,31.0,127.5,7.5,0.0434782608695652,Nonessential,Nonessential
1773,hisB,23.0,1067,9.666666666666666,65.4,47.34782608695652,0.0682687997793331,0.1739130434782608,0.6956521739130435,24.0,78.5,1.5,0.0869565217391304,Nonessential,Nonessential
1774,hisH,10.0,590,11.0,70.625,73.7,0.1921773142112125,0.2,0.8,55.5,115.5,39.25,0.1,Nonessential,Nonessential
1775,hisA,15.0,737,129.2,55.0,43.86666666666667,0.0915701214208676,0.2,0.6666666666666666,24.0,74.0,4.0,0.0666666666666666,Nonessential,Nonessential
1776,hisF,23.0,776,27.0,48.85714285714285,70.78260869565217,0.1403303106575181,0.0434782608695652,0.9565217391304348,44.0,92.0,16.5,0.0434782608695652,Nonessential,Nonessential
1777,hisI,12.0,611,41.0,143.4,71.0,0.1787737630618154,0.1666666666666666,0.8333333333333334,65.5,95.75,20.75,0.0833333333333333,Nonessential,Nonessential
1778,wzzB,26.0,980,10.4,61.66666666666666,67.61538461538461,0.1061466006520951,0.1538461538461538,0.6923076923076923,42.0,89.0,5.0,0.0769230769230769,Nonessential,Nonessential
1779,ugd,55.0,1166,5.571428571428571,63.72727272727273,15.581818181818182,0.0205592006621166,0.4,0.4,3.0,13.5,0.0,0.0727272727272727,Nonessential,Nonessential
1780,gnd,42.0,1406,65.75,29.058823529411764,62.07142857142857,0.0679192784455942,0.1904761904761904,0.7619047619047619,42.5,90.75,7.25,0.0476190476190476,Nonessential,Nonessential
1783,wbbD,45.0,767,4.25,1.9545454545454544,2.555555555555556,0.0051259764427952,0.7777777777777778,0.1555555555555555,0.0,0.0,0.0,0.2666666666666666,NA,NA
1784,FJKNNBLA_01980,76.0,1112,0.4285714285714285,3.814814814814815,0.8157894736842105,0.0011286517344828,0.8421052631578947,0.0526315789473684,0.0,0.0,0.0,0.2368421052631578,NA,NA
1785,FJKNNBLA_01981,85.0,1175,0.0,0.9666666666666668,0.7764705882352941,0.0010166554346779,0.8352941176470589,0.0705882352941176,0.0,0.0,0.0,0.2941176470588235,NA,NA
1786,FJKNNBLA_01982,54.0,821,1.5454545454545454,1.2941176470588236,0.7962962962962963,0.0014921695798675,0.8333333333333334,0.037037037037037,0.0,0.0,0.0,0.2407407407407407,NA,NA
1787,FJKNNBLA_01983,50.0,746,2.75,0.2857142857142857,0.72,0.0014848422355124,0.84,0.06,0.0,0.0,0.0,0.42,NA,NA
1788,vioB,46.0,578,0.0,1.4615384615384617,1.5,0.0039925472451424,0.7391304347826086,0.0869565217391304,0.0,0.75,0.0,0.1739130434782608,NA,NA
1791,rfbC,24.0,545,0.3333333333333333,0.8181818181818182,2.458333333333333,0.0069395436367913,0.75,0.0833333333333333,0.0,0.25,0.0,0.25,Nonessential,Nonessential
1792,rfbA,45.0,878,13.833333333333334,7.928571428571429,10.71111111111111,0.0187683741214492,0.4666666666666667,0.3333333333333333,1.0,20.0,0.0,0.1333333333333333,Nonessential,Nonessential
1793,rfbD,32.0,899,35.5,22.0,38.375,0.0656712586634722,0.25,0.6875,30.5,59.0,0.75,0.09375,Nonessential,Nonessential
1794,rfbB,45.0,1085,23.5,35.8,25.266666666666666,0.0358265390523455,0.2,0.6444444444444445,15.0,40.0,1.0,0.0444444444444444,Nonessential,Nonessential
1795,galF,14.0,893,118.5,89.22222222222223,54.71428571428572,0.0942618411823339,0.0,1.0,51.0,62.5,38.75,0.0,Nonessential,Nonessential
1796,wcaM,56.0,1394,58.0,36.18181818181818,25.714285714285715,0.0283790814637299,0.2678571428571428,0.625,16.0,40.5,0.0,0.0535714285714285,Nonessential,Nonessential
1797,wcaL,25.0,1220,6.0,41.083333333333336,28.36,0.0357629255989911,0.28,0.64,13.0,42.0,0.0,0.12,Nonessential,Nonessential
1798,wcaK,24.0,1280,37.5,94.08333333333331,70.54166666666667,0.084785657051282,0.125,0.7083333333333334,45.5,77.5,3.75,0.0416666666666666,Nonessential,Nonessential
1800,wcaJ,27.0,1394,74.83333333333333,51.41666666666666,88.44444444444444,0.0976100258740143,0.1851851851851851,0.7407407407407407,79.0,129.0,8.0,0.037037037037037,Nonessential,Nonessential
1803,wcaI,22.0,1223,62.125,37.21428571428572,41.04545454545455,0.0516327499156607,0.2727272727272727,0.6818181818181818,26.5,54.75,1.0,0.1363636363636363,Nonessential,Nonessential
1804,gmm,9.0,482,52.0,31.2,53.77777777777778,0.1716494662552753,0.1111111111111111,0.8888888888888888,32.0,61.0,13.0,0.1111111111111111,Nonessential,Nonessential
1805,fcl,18.0,965,85.0,70.0,83.0,0.1323236349143084,0.0555555555555555,0.8333333333333334,46.5,131.5,16.5,0.0555555555555555,Nonessential,Nonessential
1806,gmd,31.0,1121,63.8,42.2,61.935483870967744,0.0850003209647536,0.1935483870967742,0.7419354838709677,40.0,90.5,7.5,0.064516129032258,Nonessential,Nonessential
1807,wcaF,29.0,548,4.0,13.0,11.310344827586206,0.0317527928904722,0.5862068965517241,0.3793103448275862,0.0,12.0,0.0,0.2068965517241379,Nonessential,Nonessential
1808,wcaE,28.0,746,8.0,3.3846153846153846,9.785714285714286,0.0201808914945644,0.5714285714285714,0.25,0.0,5.5,0.0,0.1428571428571428,Nonessential,Nonessential
1809,wcaD,54.0,1217,79.14285714285714,1.0416666666666667,19.48148148148148,0.0246273705599917,0.5555555555555556,0.3518518518518518,0.0,18.0,0.0,0.1666666666666666,Nonessential,Nonessential
1810,wcaC,28.0,1217,44.2,46.72727272727273,50.07142857142857,0.0632974256639006,0.1428571428571428,0.7857142857142857,36.0,68.0,12.75,0.0357142857142857,Nonessential,Nonessential
1811,wcaB,13.0,488,30.0,42.6,44.92307692307692,0.1416238238432437,0.2307692307692307,0.5384615384615384,22.0,48.0,2.0,0.1538461538461538,Nonessential,Nonessential
1812,wcaA,26.0,839,104.25,43.0,67.57692307692308,0.1239147759730871,0.0384615384615384,0.8846153846153846,44.0,72.75,11.0,0.0384615384615384,Nonessential,Nonessential
1813,wzc,47.0,2162,68.66666666666667,48.45454545454545,60.27659574468085,0.0428923331279305,0.1702127659574468,0.723404255319149,36.0,89.0,5.0,0.0212765957446808,Nonessential,Nonessential
1814,wzb,9.0,443,98.75,79.75,32.333333333333336,0.1122880129652138,0.4444444444444444,0.3333333333333333,1.0,60.0,0.0,0.3333333333333333,Nonessential,Nonessential
1815,wza,33.0,1139,11.8,129.5,62.90909090909091,0.084972095507653,0.1212121212121212,0.7575757575757576,46.0,88.0,8.0,0.0303030303030303,Nonessential,Nonessential
1816,yegH,40.0,1583,21.33333333333333,107.06666666666666,48.575,0.047208319160309,0.25,0.7,23.0,81.25,1.5,0.05,Nonessential,Nonessential
1817,asmA,41.0,1853,100.375,44.46666666666667,47.5609756097561,0.0394877127400523,0.1951219512195122,0.6829268292682927,15.0,61.0,3.0,0.0975609756097561,Nonessential,Nonessential
1818,dcd,9.0,581,0.0,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Essential,Nonessential
1819,udk,18.0,641,7.333333333333333,54.142857142857146,66.33333333333333,0.1592063682547301,0.0,1.0,44.5,88.5,21.5,0.0,Nonessential,Nonessential
1820,dgcE,83.0,3305,80.75,75.63636363636364,70.95180722891567,0.0330277236024278,0.1204819277108433,0.8554216867469879,57.0,96.0,14.0,0.036144578313253,Nonessential,Nonessential
1821,alkA,24.0,848,155.0,73.44444444444444,74.54166666666667,0.135235244315433,0.0833333333333333,0.7916666666666666,45.5,131.0,13.0,0.0416666666666666,Nonessential,Nonessential
1822,yegD,30.0,1352,24.83333333333333,13.2,51.96666666666667,0.0591336671218328,0.2,0.7666666666666667,33.5,70.75,7.25,0.0666666666666666,Nonessential,Nonessential
1823,yegI,62.0,1940,97.0909090909091,32.76923076923077,52.45161290322581,0.0415952521040648,0.1612903225806451,0.7419354838709677,36.0,67.0,5.5,0.032258064516129,Nonessential,Nonessential
1824,pphC,17.0,680,56.66666666666666,49.77777777777778,84.82352941176471,0.191908437583178,0.1176470588235294,0.8823529411764706,59.0,100.0,30.0,0.0588235294117647,Nonessential,Nonessential
1825,yegL,17.0,659,12.5,23.25,36.1764705882353,0.0844553999958802,0.0,0.8235294117647058,22.0,54.0,8.0,0.0,Nonessential,Nonessential
1826,mdtA,32.0,1247,26.8,24.2,35.375,0.0436432052310159,0.28125,0.53125,20.5,46.25,0.0,0.03125,Unclear,Nonessential
1827,mdtB,64.0,3122,21.5,77.13636363636364,41.953125,0.0206736928990292,0.234375,0.6875,20.0,58.5,1.75,0.046875,Nonessential,Nonessential
1828,mdtC,63.0,3077,68.44444444444444,93.45454545454544,59.79365079365079,0.0298960779948755,0.1587301587301587,0.746031746031746,20.0,82.0,5.5,0.0476190476190476,Nonessential,Nonessential
1829,mdtD,32.0,1415,157.66666666666666,112.6,80.03125,0.0870141342756183,0.1875,0.6875,37.0,74.25,1.0,0.0625,Nonessential,Nonessential
1830,baeS,29.0,1403,70.57142857142857,71.93333333333334,41.96551724137931,0.0460173444173247,0.2413793103448276,0.6896551724137931,26.0,61.0,2.0,0.0689655172413793,Nonessential,Nonessential
1831,baeR,13.0,722,58.5,39.55555555555556,97.15384615384616,0.2070186365946008,0.0769230769230769,0.9230769230769232,36.0,134.0,23.0,0.0769230769230769,Nonessential,Nonessential
1832,yegP,12.0,332,40.0,102.0,76.5,0.3544949026876737,0.0833333333333333,0.75,57.5,91.25,28.75,0.0833333333333333,Nonessential,Nonessential
1833,trhP,30.0,1361,18.33333333333333,53.0625,90.7,0.1025264228791047,0.1666666666666666,0.7666666666666667,41.0,129.5,8.75,0.0666666666666666,Nonessential,Nonessential
1835,FJKNNBLA_02034,16.0,779,73.0,34.0,88.5625,0.1749037227214377,0.25,0.75,27.5,90.75,6.75,0.125,NA,NA
1836,gpFI,29.0,1190,21.0,77.3125,40.75862068965517,0.0526937565477119,0.2758620689655172,0.6206896551724138,12.0,54.0,0.0,0.0689655172413793,NA,NA
1837,FJKNNBLA_02036,9.0,215,0.0,0.0,2.555555555555556,0.0182866229377857,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,NA,NA
1838,FJKNNBLA_02037,60.0,1112,0.8333333333333334,0.92,3.75,0.0051881571665744,0.7833333333333333,0.1833333333333333,0.0,0.0,0.0,0.25,NA,NA
1839,FJKNNBLA_02038,81.0,2858,40.75,67.89285714285714,91.71604938271604,0.0493707538260838,0.074074074074074,0.8888888888888888,72.0,125.0,20.0,0.0246913580246913,NA,NA
1840,FJKNNBLA_02039,14.0,530,0.0,66.5,106.5,0.309143686502177,0.1428571428571428,0.7142857142857143,58.5,179.25,3.0,0.0714285714285714,NA,NA
1841,FJKNNBLA_02040,22.0,908,10.5,127.83333333333331,46.09090909090909,0.0780937124549459,0.1363636363636363,0.7272727272727273,21.5,77.75,5.25,0.0909090909090909,NA,NA
1842,FJKNNBLA_02041,6.0,347,8.5,6.0,54.66666666666666,0.2423705017364959,0.3333333333333333,0.6666666666666666,39.5,67.0,5.25,0.3333333333333333,NA,NA
1843,FJKNNBLA_02042,8.0,635,0.0,33.0,44.875,0.1087219866747425,0.0,1.0,33.5,65.5,17.25,0.0,NA,NA
1844,FJKNNBLA_02043,48.0,785,1.7272727272727273,2.8095238095238093,3.7083333333333335,0.0072676792422015,0.6458333333333334,0.2083333333333333,0.0,2.25,0.0,0.2083333333333333,NA,NA
1845,FJKNNBLA_02045,111.0,1967,0.3636363636363636,3.136363636363636,1.4324324324324325,0.0011203569922431,0.8288288288288288,0.0990990990990991,0.0,0.0,0.0,0.1801801801801801,NA,NA
1846,FJKNNBLA_02047,80.0,1223,4.8,3.4347826086956523,1.1375,0.0014309076042518,0.8875,0.05,0.0,0.0,0.0,0.5375,NA,NA
1847,FJKNNBLA_02048,58.0,2282,98.16666666666669,38.2962962962963,64.72413793103448,0.0436352308575706,0.1206896551724138,0.8275862068965517,34.0,92.25,9.5,0.0344827586206896,NA,NA
1848,FJKNNBLA_02049,9.0,275,72.0,62.5,27.0,0.151048951048951,0.2222222222222222,0.7777777777777778,15.0,39.0,7.0,0.1111111111111111,NA,NA
1849,FJKNNBLA_02050,6.0,224,1.5,14.0,29.666666666666668,0.2037545787545787,0.1666666666666666,0.8333333333333334,24.0,39.5,14.5,0.1666666666666666,NA,NA
1850,FJKNNBLA_02051,12.0,299,15.0,10.2,4.75,0.0244404425006431,0.5833333333333334,0.1666666666666666,0.0,2.25,0.0,0.3333333333333333,NA,NA
1851,FJKNNBLA_02052,6.0,224,84.0,0.0,18.33333333333333,0.1259157509157509,0.3333333333333333,0.6666666666666666,15.0,35.0,2.5,0.1666666666666666,NA,NA
1852,FJKNNBLA_02053,16.0,500,43.0,4.5,26.6875,0.0821153846153846,0.1875,0.6875,11.0,36.25,4.5,0.0625,NA,NA
1853,FJKNNBLA_02054,8.0,170,97.0,0.0,25.75,0.2330316742081447,0.25,0.625,9.0,41.25,3.75,0.125,NA,NA
1854,FJKNNBLA_02055,12.0,275,114.0,61.333333333333336,18.33333333333333,0.1025641025641025,0.25,0.5833333333333334,14.5,30.25,0.75,0.0833333333333333,NA,NA
1855,FJKNNBLA_02056,15.0,299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,NA,NA
1856,xerC_2,30.0,1013,18.8,72.0,29.03333333333333,0.044093451793353,0.2666666666666666,0.6,20.5,50.0,0.25,0.1,NA,NA
1857,yegR,21.0,317,1.4,121.0,2.4285714285714284,0.0117863209345859,0.7142857142857143,0.1428571428571428,0.0,1.0,0.0,0.3333333333333333,Nonessential,Nonessential
1858,yegS,24.0,899,51.4,10.923076923076923,57.04166666666666,0.0976155842674196,0.125,0.6666666666666666,27.0,76.0,2.0,0.0416666666666666,Nonessential,Nonessential
1859,gatD,39.0,1040,5.6,85.1,23.435897435897434,0.0346684873312092,0.3333333333333333,0.5128205128205128,10.0,31.0,0.0,0.1025641025641025,Nonessential,Nonessential
1861,gatB,13.0,284,5.0,0.7142857142857143,0.3846153846153846,0.0020835069589132,0.8461538461538461,0.0,0.0,0.0,0.0,0.4615384615384615,Nonessential,Nonessential
1862,gatA,16.0,452,16.666666666666668,2.375,27.0625,0.0921119809394145,0.4375,0.5625,13.0,48.0,0.0,0.125,Nonessential,Nonessential
1863,gatY,11.0,854,19.0,66.14285714285714,106.8181818181818,0.1924305202993727,0.1818181818181818,0.8181818181818182,55.0,137.5,10.0,0.0909090909090909,Nonessential,Nonessential
1864,fbaB,35.0,1052,123.83333333333331,61.07142857142857,86.31428571428572,0.1262273847825178,0.0285714285714285,0.9142857142857144,74.0,114.5,35.0,0.0285714285714285,Nonessential,Nonessential
1865,yegT,38.0,1277,68.8,50.92307692307692,55.55263157894737,0.0669268496824858,0.2105263157894736,0.631578947368421,29.0,68.25,1.0,0.0526315789473684,Nonessential,Nonessential
1866,yegU,19.0,1004,39.75,30.11111111111111,70.84210526315789,0.1085536396922431,0.0,0.9473684210526316,53.0,102.5,20.0,0.0,Nonessential,Nonessential
1867,yegV,23.0,965,63.0,81.85714285714286,46.78260869565217,0.0745836726913545,0.3043478260869565,0.5217391304347826,6.0,58.5,0.0,0.0869565217391304,Nonessential,Nonessential
1868,yegW,21.0,746,6.6,17.727272727272727,46.142857142857146,0.0951595321568511,0.238095238095238,0.6666666666666666,22.0,77.0,1.0,0.0952380952380952,Nonessential,Nonessential
1869,yegX,33.0,818,78.5,97.66666666666669,42.78787878787879,0.0804737235055083,0.2121212121212121,0.6060606060606061,22.0,55.0,1.0,0.0606060606060606,Nonessential,Nonessential
1870,thiD,20.0,800,42.0,123.14285714285714,41.0,0.0788461538461538,0.15,0.75,27.0,65.25,6.5,0.05,Nonessential,Nonessential
1871,thiM,21.0,788,142.0,9.0,34.95238095238095,0.0682397129097636,0.4285714285714285,0.4285714285714285,1.0,34.0,0.0,0.238095238095238,Nonessential,Nonessential
1872,FJKNNBLA_02078,6.0,245,12.0,89.5,29.0,0.1821036106750392,0.1666666666666666,0.8333333333333334,26.5,45.5,11.25,0.1666666666666666,NA,NA
1873,FJKNNBLA_02079,13.0,431,1.5,36.0,42.92307692307692,0.153214624033828,0.1538461538461538,0.8461538461538461,39.0,59.0,21.0,0.0769230769230769,NA,NA
1874,FJKNNBLA_02080,26.0,665,33.0,48.27272727272727,55.07692307692308,0.1274191395648885,0.0769230769230769,0.7692307692307693,46.0,84.75,8.75,0.0384615384615384,NA,NA
1875,FJKNNBLA_02081,5.0,164,0.0,8.0,29.2,0.273921200750469,0.2,0.6,26.0,54.0,1.0,0.2,NA,NA
1876,FJKNNBLA_02082,6.0,191,100.0,170.0,71.5,0.5759162303664921,0.0,1.0,67.5,97.5,52.5,0.0,NA,NA
